,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
2329,1,4,4,4,1,3,3,4,1,4,1,4,4
2330,1,4,4,4,1,3,1,1,4,1,1,4,3
2331,4,1,4,4,4,1,2,4,1,4,1,1,3
2332,4,1,4,4,2,1,1,1,2,1,4,1,2
2333,4,1,4,4,1,4,3,4,1,4,1,4,4
2334,4,1,4,4,1,4,1,1,1,3,1,4,3
2335,4,1,4,4,1,4,3,4,1,3,1,4,4
2336,4,1,4,4,1,4,1,1,1,3,1,4,3
2337,4,1,4,4,1,4,4,4,1,4,1,4,4
2338,4,1,4,4,1,4,1,1,4,1,1,4,2
2339,4,1,4,4,1,4,3,4,1,4,1,4,4
2340,4,1,4,4,1,4,1,1,4,1,1,4,2
2341,4,1,4,4,4,1,2,4,1,4,1,1,3
2342,4,1,4,4,2,1,1,1,2,1,4,1,2
2343,4,1,4,4,1,4,3,4,1,4,1,4,4
2344,4,1,4,4,1,4,1,1,1,3,1,4,3
2345,4,1,4,4,1,4,3,4,1,3,1,4,4
2346,4,1,4,4,1,4,1,1,1,3,1,4,3
2347,4,1,4,4,1,4,4,4,1,4,1,4,4
2348,4,1,4,4,1,4,1,1,4,1,1,4,2
2349,4,1,4,4,1,4,3,4,1,4,1,4,4
2350,4,1,4,4,1,4,1,1,4,1,1,4,2
2351,1,4,4,4,1,4,2,4,1,4,1,1,4
2352,1,4,4,4,1,4,1,1,2,1,4,1,2
2353,1,4,4,4,1,4,3,4,1,4,1,4,4
2354,1,4,4,4,1,4,1,1,1,3,1,4,3
2355,1,4,4,4,1,3,3,4,1,3,1,4,4
2356,1,4,4,4,1,3,1,1,1,3,1,4,3
2357,1,4,4,4,1,3,4,4,1,4,1,4,4
2358,1,4,4,4,1,3,1,1,4,1,1,4,3
2359,1,4,4,4,1,2,3,4,1,4,1,4,4
2360,1,4,4,4,1,2,1,1,4,1,1,4,3
2361,1,4,4,4,1,4,2,4,1,4,1,1,4
2362,1,4,4,4,1,4,1,1,2,1,4,1,3
2363,1,4,4,4,1,4,3,4,1,4,1,4,4
2364,1,4,4,4,1,4,1,1,1,3,1,4,3
2365,1,4,4,4,1,3,3,4,1,3,1,4,4
2366,1,4,4,4,1,3,1,1,1,3,1,4,3
2367,1,4,4,4,1,3,4,4,1,4,1,4,4
2368,1,4,4,4,1,3,1,1,4,1,1,4,3
2369,1,4,4,4,1,2,3,4,1,4,1,4,4
2370,1,4,4,4,1,2,1,1,4,1,1,4,3
2371,4,1,4,4,4,1,2,4,1,4,1,1,3
2372,4,1,4,4,2,1,1,1,2,1,4,1,2
2373,4,1,4,4,1,4,3,4,1,4,1,4,4
2374,4,1,4,4,1,4,1,1,1,3,1,4,3
2375,4,1,4,4,1,4,3,4,1,3,1,4,4
2376,4,1,4,4,1,4,1,1,1,3,1,4,3
2377,4,1,4,4,1,4,4,4,1,4,1,4,4
2378,4,1,4,4,1,4,1,1,4,1,1,4,2
2379,4,1,4,4,1,4,3,4,1,4,1,4,4
2380,4,1,4,4,1,4,1,1,4,1,1,4,2
2381,4,1,4,4,4,1,2,4,1,4,1,1,3
2382,4,1,4,4,2,1,1,1,2,1,4,1,2
2383,4,1,4,4,1,4,3,4,1,4,1,4,4
2384,4,1,4,4,1,4,1,1,1,3,1,4,3
2385,4,1,4,4,1,4,3,4,1,3,1,4,4
2386,4,1,4,4,1,4,1,1,1,3,1,4,3
2387,4,1,4,4,1,4,4,4,1,4,1,4,4
2388,4,1,4,4,1,4,1,1,4,1,1,4,2
2389,4,1,4,4,1,4,3,4,1,4,1,4,4
2390,4,1,4,4,1,4,1,1,4,1,1,4,2
2391,1,4,4,4,1,4,2,4,1,4,1,1,4
2392,1,4,4,4,1,4,1,1,2,1,4,1,3
2393,1,4,4,4,1,4,3,4,1,4,1,4,4
2394,1,4,4,4,1,4,1,1,1,3,1,4,4
2395,1,4,4,4,1,3,3,4,1,3,1,4,4
2396,1,4,4,4,1,3,1,1,1,3,1,4,3
2397,1,4,4,4,1,3,4,4,1,4,1,4,4
2398,1,4,4,4,1,3,1,1,4,1,1,4,3
2399,1,4,4,4,1,1,3,4,1,4,1,4,4
2400,1,4,4,4,1,1,1,1,4,1,1,4,3
2401,1,4,4,4,1,4,2,4,1,4,1,1,4
2402,1,4,4,4,1,4,1,1,2,1,4,1,3
2403,1,4,4,4,1,4,3,4,1,4,1,4,4
2404,1,4,4,4,1,4,1,1,1,3,1,4,4
2405,1,4,4,4,1,2,3,4,1,3,1,4,4
2406,1,4,4,4,3,1,1,1,1,3,1,4,3
2407,1,4,4,4,1,2,4,4,1,4,1,4,4
2408,1,4,4,4,1,2,1,1,4,1,1,4,3
2409,1,4,4,4,1,3,3,4,1,4,1,4,4
2410,1,4,4,4,1,3,1,1,4,1,1,4,3
2411,1,4,4,4,1,4,2,4,1,4,1,1,4
2412,1,4,4,4,1,4,1,1,2,1,4,1,3
2413,1,4,4,4,1,4,3,4,1,4,1,4,4
2414,1,4,4,4,1,4,1,1,1,3,1,4,4
2415,1,4,4,4,1,3,3,4,1,3,1,4,4
2416,1,4,4,4,1,3,1,1,1,3,1,4,3
2417,1,4,4,4,1,3,4,4,1,4,1,4,4
2418,1,4,4,4,1,3,1,1,4,1,1,4,3
2419,1,4,4,4,1,1,3,4,1,4,1,4,4
2420,1,4,4,4,1,1,1,1,4,1,1,4,3
2421,4,1,4,4,4,1,2,4,1,4,1,1,3
2422,4,1,4,4,3,1,1,1,2,1,4,1,2
2423,4,1,4,4,1,4,3,4,1,4,1,4,4
2424,4,1,4,4,1,4,1,1,1,3,1,4,3
2425,4,1,4,4,1,4,3,4,1,3,1,4,4
2426,4,1,4,4,1,4,1,1,1,3,1,4,3
2427,4,1,4,4,1,4,4,4,1,4,1,4,4
2428,4,1,4,4,1,4,1,1,4,1,1,4,2
2429,4,1,4,4,1,4,3,4,1,4,1,4,4
2430,4,1,4,4,1,4,1,1,4,1,1,4,2
2431,4,1,4,4,4,1,2,4,1,4,1,1,3
2432,4,1,4,4,4,1,1,1,2,1,4,1,2
2433,4,1,4,4,1,4,3,4,1,4,1,4,4
2434,4,1,4,4,1,4,1,1,1,3,1,4,3
2435,4,1,4,4,1,4,3,4,1,3,1,4,4
2436,4,1,4,4,1,4,1,1,1,3,1,4,3
2437,4,1,4,4,1,4,4,4,1,4,1,4,4
2438,4,1,4,4,1,4,1,1,4,1,1,4,2
2439,4,1,4,4,1,4,3,4,1,4,1,4,4
2440,4,1,4,4,1,4,1,1,4,1,1,4,2
2441,4,1,4,4,4,1,2,4,1,4,1,1,3
2442,4,1,4,4,3,1,1,1,2,1,4,1,2
2443,4,1,4,4,1,4,3,4,1,4,1,4,4
2444,4,1,4,4,1,4,1,1,1,3,1,4,3
2445,4,1,4,4,1,4,3,4,1,3,1,4,4
2446,4,1,4,4,1,4,1,1,1,3,1,4,3
2447,4,1,4,4,1,4,4,4,1,4,1,4,4
2448,4,1,4,4,1,4,1,1,4,1,1,4,2
2449,4,1,4,4,1,4,3,4,1,4,1,4,4
2450,4,1,4,4,1,4,1,1,4,1,1,4,2
2451,4,1,4,4,4,1,2,4,1,4,1,1,3
2452,4,1,4,4,3,1,1,1,2,1,4,1,2
2453,4,1,4,4,1,4,3,4,1,4,1,4,4
2454,4,1,4,4,1,4,1,1,1,3,1,4,3
2455,4,1,4,4,1,4,3,4,1,3,1,4,4
2456,4,1,4,4,1,4,1,1,1,3,1,4,3
2457,4,1,4,4,1,4,4,4,1,4,1,4,4
2458,4,1,4,4,1,4,1,1,4,1,1,4,2
2459,4,1,4,4,1,4,3,4,1,4,1,4,4
2460,4,1,4,4,1,4,1,1,4,1,1,4,2
2461,4,1,4,4,4,1,2,4,1,4,1,1,3
2462,4,1,4,4,3,1,1,1,2,1,4,1,2
2463,4,1,4,4,1,4,3,4,1,4,1,4,4
2464,4,1,4,4,1,4,1,1,1,3,1,4,3
2465,4,1,4,4,1,4,3,4,1,3,1,4,4
2466,4,1,4,4,1,4,1,1,1,3,1,4,3
2467,4,1,4,4,1,4,4,4,1,4,1,4,4
2468,4,1,4,4,1,4,1,1,4,1,1,4,2
2469,4,1,4,4,1,4,3,4,1,4,1,4,4
2470,4,1,4,4,1,4,1,1,4,1,1,4,2
2471,4,1,4,4,4,1,2,4,1,4,1,1,3
2472,4,1,4,4,3,1,1,1,2,1,4,1,2
2473,4,1,4,4,1,4,3,4,1,4,1,4,4
2474,4,1,4,4,1,4,1,1,1,3,1,4,3
2475,4,1,4,4,1,4,3,4,1,3,1,4,4
2476,4,1,4,4,1,4,1,1,1,3,1,4,3
2477,4,1,4,4,1,4,4,4,1,4,1,4,4
2478,4,1,4,4,1,4,1,1,4,1,1,4,2
2479,4,1,4,4,1,4,3,4,1,4,1,4,4
2480,4,1,4,4,1,4,1,1,4,1,1,4,2
2481,4,1,4,4,4,1,2,4,1,4,1,1,3
2482,4,1,4,4,3,1,1,1,2,1,4,1,2
2483,4,1,4,4,1,4,3,4,1,4,1,4,4
2484,4,1,4,4,1,4,1,1,1,3,1,4,3
2485,4,1,4,4,1,4,3,4,1,3,1,4,4
2486,4,1,4,4,1,4,1,1,1,3,1,4,3
2487,4,1,4,4,1,4,4,4,1,4,1,4,4
2488,4,1,4,4,1,4,1,1,4,1,1,4,2
2489,4,1,4,4,1,4,3,4,1,4,1,4,4
2490,4,1,4,4,1,4,1,1,4,1,1,4,2
2491,4,1,4,4,4,1,2,4,1,4,1,1,3
2492,4,1,4,4,3,1,1,1,2,1,4,1,2
2493,4,1,4,4,1,4,3,4,1,4,1,4,4
2494,4,1,4,4,1,4,1,1,1,3,1,4,3
2495,4,1,4,4,1,4,3,4,1,3,1,4,4
2496,4,1,4,4,1,4,1,1,1,3,1,4,3
2497,4,1,4,4,1,4,4,4,1,4,1,4,4
2498,4,1,4,4,1,4,1,1,4,1,1,4,2
2499,4,1,4,4,1,4,3,4,1,4,1,4,4
2500,4,1,4,4,1,4,1,1,4,1,1,4,2
2501,1,4,4,4,1,4,2,4,1,4,1,1,4
2502,1,4,4,4,1,4,1,1,2,1,4,1,3
2503,1,4,4,4,1,4,3,4,1,4,1,4,4
2504,1,4,4,4,1,4,1,1,1,3,1,4,4
2505,1,4,4,4,1,3,3,4,1,3,1,4,4
2506,1,4,4,4,1,3,1,1,1,3,1,4,3
2507,1,4,4,4,1,3,4,4,1,4,1,4,4
2508,1,4,4,4,1,3,1,1,4,1,1,4,3
2509,1,4,4,4,1,1,3,4,1,4,1,4,4
2510,1,4,4,4,1,1,1,1,4,1,1,4,3
2511,1,4,4,4,1,4,2,4,1,4,1,1,4
2512,1,4,4,4,1,4,1,1,2,1,4,1,3
2513,1,4,4,4,1,4,3,4,1,4,1,4,4
2514,1,4,4,4,1,4,1,1,1,3,1,4,4
2515,1,4,4,4,1,2,3,4,1,3,1,4,4
2516,1,4,4,4,1,2,4,4,1,4,1,4,4
2517,1,4,4,4,1,2,1,1,4,1,1,4,3
2518,1,4,4,4,1,3,3,4,1,4,1,4,4
2519,1,4,4,4,1,3,1,1,4,1,1,4,3
2520,4,1,4,4,2,1,2,4,1,4,1,1,3
2521,4,1,4,4,2,1,1,1,2,1,4,1,2
2522,4,1,4,4,1,4,3,4,1,4,1,4,4
2523,4,1,4,4,1,4,1,1,1,3,1,4,3
2524,4,1,4,4,1,4,3,4,1,3,1,4,4
2525,4,1,4,4,1,4,1,1,1,3,1,4,3
2526,4,1,4,4,1,4,4,4,1,4,1,4,4
2527,4,1,4,4,1,4,1,1,4,1,1,4,3
2528,4,1,4,4,1,4,3,4,1,4,1,4,4
2529,4,1,4,4,1,4,1,1,4,1,1,4,3
2530,1,4,4,4,1,4,2,4,1,4,1,1,4
2531,1,4,4,4,1,4,1,1,2,1,4,1,3
2532,1,4,4,4,1,4,3,4,1,4,1,4,4
2533,1,4,4,4,1,4,1,1,1,3,1,4,4
2534,1,4,4,4,1,3,3,4,1,3,1,4,4
2535,1,4,4,4,1,3,1,1,1,3,1,4,3
2536,1,4,4,4,1,3,4,4,1,4,1,4,4
2537,1,4,4,4,1,3,1,1,4,1,1,4,3
2538,1,4,4,4,1,1,3,4,1,4,1,4,4
2539,1,4,4,4,1,1,1,1,4,1,1,4,3
